15,PFIWAF,MQGNVHRTNH,1157786703 Dell Way,,WXDCRKW,VA,56039,US,1,MQGNVHRTNH@dell.com,1157786703,2,6801972951274365,2009/02,user15,password,47,100000,F
16,DZVKZP,INILSEVOPL,1691075729 Dell Way,,GCZKESR,ME,65409,US,1,INILSEVOPL@dell.com,1691075729,3,3006469285115599,2008/10,user16,password,75,100000,M
17,TQHSRC,LEWWTLKZZQ,1494197958 Dell Way,,TRDALMX,WY,28775,US,1,LEWWTLKZZQ@dell.com,1494197958,4,3805374590214342,2009/12,user17,password,86,80000,M
18,NKRNRL,KWGMFWYXNX,9924557297 Dell Way,,JBAATBW,MT,30179,US,1,KWGMFWYXNX@dell.com,9924557297,4,4200038542039692,2008/11,user18,password,78,40000,F
19,PQJVZM,PCCNFVKLZE,7212408287 Dell Way,,LPBFBOK,NC,36372,US,1,PCCNFVKLZE@dell.com,7212408287,2,4861961274407804,2009/05,user19,password,88,80000,M
20,KQJGHZ,ARVKIZODWI,1154065235 Dell Way,,ZDGDGPA,UT,84198,US,1,ARVKIZODWI@dell.com,1154065235,4,2532969267573207,2009/08,user20,password,54,60000,F
21,EGFNRC,IJOUKQGPKY,1835800234 Dell Way,,TYGBTGO,MN,67523,US,1,IJOUKQGPKY@dell.com,1835800234,1,4530925229657441,2009/08,user21,password,87,100000,M
22,RQOZAS,EWPVETSJEX,3025549522 Dell Way,,MRAXSKR,NH,84553,US,1,EWPVETSJEX@dell.com,3025549522,3,5743987817782909,2009/10,user22,password,28,60000,M
23,PSQPSU,TOQVSLLAZI,7135093298 Dell Way,,XPALURF,TX,28773,US,1,TOQVSLLAZI@dell.com,7135093298,4,8644197062589228,2009/07,user23,password,77,60000,F
24,FDGNKQ,GEXGSMNAOH,9636366750 Dell Way,,IQTKGBO,CA,98775,US,1,GEXGSMNAOH@dell.com,9636366750,2,8316335349343717,2010/07,user24,password,42,20000,F
25,ODZRNW,RQPJGKYEEN,1258580945 Dell Way,,PTNWSZQ,MD,22900,US,1,RQPJGKYEEN@dell.com,1258580945,1,3920456859283149,2012/04,user25,password,68,60000,M
26,JSGBUL,EWIMFTNBGY,2605026594 Dell Way,,WDYUUID,NM,29945,US,1,EWIMFTNBGY@dell.com,2605026594,3,4786550946999341,2010/05,user26,password,50,100000,F
27,NLYLJJ,FNXXSDINLT,6061903107 Dell Way,,YUYDMJG,KY,15900,US,1,FNXXSDINLT@dell.com,6061903107,3,9260377498809248,2012/06,user27,password,64,100000,M
28,REZYOR,RATJUXQMBP,3934213842 Dell Way,,WHVXJYE,NY,78423,US,1,RATJUXQMBP@dell.com,3934213842,5,1593244062270969,2012/03,user28,password,86,60000,F
29,FPAZJO,GKDWNOXRJI,7304082474 Dell Way,,CXTRMEW,NE,65480,US,1,GKDWNOXRJI@dell.com,7304082474,3,4398025016766041,2011/01,user29,password,37,60000,M
30,JYUWJR,USTDTULLMM,5216552214 Dell Way,,RJHCOOI,AK,53071,US,1,USTDTULLMM@dell.com,5216552214,3,8520399810280651,2008/09,user30,password,60,20000,M
31,OHCQMO,OANJUCBPIC,8729488559 Dell Way,,TESWPPZ,IA,41137,US,1,OANJUCBPIC@dell.com,8729488559,1,4647191417403519,2012/02,user31,password,83,60000,M
32,INVCLL,VVNOAIGKHY,7303296206 Dell Way,,KZRLQXH,SC,24533,US,1,VVNOAIGKHY@dell.com,7303296206,4,2084088416770100,2010/11,user32,password,59,40000,M
33,AQGZKE,QICGVOTJSN,3146356480 Dell Way,,NVAHXUD,DC,78297,US,1,QICGVOTJSN@dell.com,3146356480,2,3109330613631755,2012/11,user33,password,54,100000,M
34,KUPECO,JHTEPBNCHZ,6661075178 Dell Way,,AQRXBZY,NY,73928,US,1,JHTEPBNCHZ@dell.com,6661075178,2,9187498552259058,2011/03,user34,password,81,20000,F
35,PSUJZQ,EPKPHSUEKS,4988065322 Dell Way,,OZPOXBE,HI,77424,US,1,EPKPHSUEKS@dell.com,4988065322,5,2197651985567063,2009/09,user35,password,50,80000,M
36,BVKKTY,ONIHNKICMW,2478308463 Dell Way,,CIOZFZQ,MT,66993,US,1,ONIHNKICMW@dell.com,2478308463,3,5383933213539421,2008/08,user36,password,29,20000,M
37,HQSMSZ,GKVWYKQKWT,8504151788 Dell Way,,QQXFPZE,MI,41667,US,1,GKVWYKQKWT@dell.com,8504151788,1,6221876800991595,2010/08,user37,password,43,20000,F
38,FBYDDB,DPDLKILBIZ,5185892411 Dell Way,,HYNMZGZ,LA,83903,US,1,DPDLKILBIZ@dell.com,5185892411,2,9401833074167372,2008/06,user38,password,66,80000,F
39,XLSRVD,KSQIFVPGMQ,6274499034 Dell Way,,KWETWAA,IL,53394,US,1,KSQIFVPGMQ@dell.com,6274499034,3,7805054984521121,2011/11,user39,password,80,40000,F
40,LUYSUD,GKZFUPOLKG,5802687404 Dell Way,,EFUKXWH,DE,73803,US,1,GKZFUPOLKG@dell.com,5802687404,1,3451819468755275,2008/06,user40,password,57,40000,F
41,YITPLO,IKKMRPBNCW,8776542917 Dell Way,,VGDGZEL,NH,84721,US,1,IKKMRPBNCW@dell.com,8776542917,3,6334946302697062,2010/02,user41,password,37,80000,M
42,IGAITZ,ADIDJMAYUZ,2872716703 Dell Way,,VTUZTJO,IN,61971,US,1,ADIDJMAYUZ@dell.com,2872716703,4,8810960172675550,2009/11,user42,password,18,40000,M
43,XQPCYD,JDFGZEKLZF,9671264175 Dell Way,,WQOEYPG,NE,79733,US,1,JDFGZEKLZF@dell.com,9671264175,2,5195271773729473,2010/09,user43,password,83,20000,M
44,PMIUWJ,ARCVBQJDZX,2853561963 Dell Way,,SCCNBMC,MN,36234,US,1,ARCVBQJDZX@dell.com,2853561963,4,3706879877019673,2012/10,user44,password,32,40000,F
45,ZFYFZQ,MBWYPNALAM,1811071021 Dell Way,,XYCUUFQ,KY,61021,US,1,MBWYPNALAM@dell.com,1811071021,2,7989468920044601,2009/03,user45,password,27,40000,F
46,OHULQI,GIIFMCPIDL,3859889780 Dell Way,,FMMZHAZ,IN,94452,US,1,GIIFMCPIDL@dell.com,3859889780,5,8821903317235410,2008/09,user46,password,89,100000,F
47,GJBNKS,PITRTIYYDW,5353939855 Dell Way,,SHBJYWW,IA,10633,US,1,PITRTIYYDW@dell.com,5353939855,4,2278782140463590,2010/08,user47,password,90,60000,F
48,CPAZOX,DMILMQMVTU,6209144363 Dell Way,,OACMTQA,OK,33925,US,1,DMILMQMVTU@dell.com,6209144363,1,1784989283885806,2012/01,user48,password,32,20000,F
49,GWNCEY,NSUFQVJRKU,5347405193 Dell Way,,PPCEOVK,AR,93895,US,1,NSUFQVJRKU@dell.com,5347405193,1,8467879391741008,2011/07,user49,password,73,20000,M
50,KDQCXX,ENWYGDDREC,6544532581 Dell Way,,CDBFZCQ,PA,72314,US,1,ENWYGDDREC@dell.com,6544532581,5,5806562928482890,2010/01,user50,password,70,80000,M
51,XPLYQD,UYPVVLYTRI,4639428195 Dell Way,,XKGYZBX,CT,26065,US,1,UYPVVLYTRI@dell.com,4639428195,3,4221275531221181,2009/09,user51,password,41,40000,M
52,XQPGSE,PNNTLKKUVW,1830983552 Dell Way,,VAZKGEG,CA,63441,US,1,PNNTLKKUVW@dell.com,1830983552,2,3160701806191355,2010/10,user52,password,81,100000,F
53,VUENFQ,VOGIIOPLOK,6756799191 Dell Way,,KKLQNLN,IL,94997,US,1,VOGIIOPLOK@dell.com,6756799191,4,1545210618991404,2012/09,user53,password,30,20000,M
54,WIMUUL,QIDEHHEIJB,1722119540 Dell Way,,EATXOID,VT,45573,US,1,QIDEHHEIJB@dell.com,1722119540,1,1438279855530709,2010/12,user54,password,27,40000,F
55,SPSGIL,HFUIGIMDTN,8426350133 Dell Way,,IXIDJZM,WV,49994,US,1,HFUIGIMDTN@dell.com,8426350133,4,6604096920695156,2010/06,user55,password,83,80000,F
56,LQXBRG,LJLVXAAJBA,6131359899 Dell Way,,HRVVDPN,LA,78192,US,1,LJLVXAAJBA@dell.com,6131359899,3,2071124692913144,2008/01,user56,password,38,20000,F
57,AGTXTQ,VJVDVMUACD,9693341823 Dell Way,,FMWXCHZ,MO,79767,US,1,VJVDVMUACD@dell.com,9693341823,5,1810864927247166,2011/08,user57,password,64,60000,M
58,RFQMTD,AMZKZBBVHZ,8679302606 Dell Way,,VBOUGCZ,CO,40502,US,1,AMZKZBBVHZ@dell.com,8679302606,1,9457139943260700,2008/12,user58,password,58,80000,M
59,QUMLDN,XWQXDWHRDH,2410178451 Dell Way,,BOKQMMA,GA,89568,US,1,XWQXDWHRDH@dell.com,2410178451,1,9618582979775964,2008/01,user59,password,18,20000,M
60,HTYCWZ,ZPNVYKTYNQ,7054746445 Dell Way,,ICDZZUB,MO,85524,US,1,ZPNVYKTYNQ@dell.com,7054746445,2,3937450794968754,2009/06,user60,password,88,100000,F
61,OJKGNC,NUXCSJAWAA,8092307319 Dell Way,,VAVKHNV,MO,91233,US,1,NUXCSJAWAA@dell.com,8092307319,3,9315135734621436,2008/01,user61,password,61,80000,M
62,XHOEDF,PENFKRPOBI,4680946942 Dell Way,,YKSESQY,VA,61209,US,1,PENFKRPOBI@dell.com,4680946942,2,5289645595476031,2008/03,user62,password,35,20000,M
63,GIYXHZ,CIRHIYQJUA,7361323635 Dell Way,,MFYRLQI,WI,71280,US,1,CIRHIYQJUA@dell.com,7361323635,1,1388781733345240,2008/12,user63,password,63,100000,F
64,IARUNP,YSBZAMHILK,6521123966 Dell Way,,PJFJSQZ,MA,41186,US,1,YSBZAMHILK@dell.com,6521123966,1,8134871324058622,2011/10,user64,password,55,20000,F
65,WFCOAP,RBOQVKSNDN,1557042257 Dell Way,,AMNPLHF,IN,81019,US,1,RBOQVKSNDN@dell.com,1557042257,3,1138422927353531,2008/11,user65,password,58,20000,M
66,LSKTLF,CIDDFSGBNU,5252245447 Dell Way,,MFISCBM,OR,30240,US,1,CIDDFSGBNU@dell.com,5252245447,1,6221961910836399,2011/11,user66,password,29,100000,F
67,ONOBFQ,IYVTNEVRUA,7402842257 Dell Way,,BDJJOLD,SC,75203,US,1,IYVTNEVRUA@dell.com,7402842257,5,7334330990444869,2011/12,user67,password,49,80000,F
68,UHWYGW,BEJBXHHBLI,9571114925 Dell Way,,AFGXCVX,LA,10709,US,1,BEJBXHHBLI@dell.com,9571114925,1,8568823879584670,2010/02,user68,password,79,40000,F
69,QHNUKQ,MGWBSQZMTN,3736662254 Dell Way,,MYJYCHT,GA,84691,US,1,MGWBSQZMTN@dell.com,3736662254,5,4418972260318696,2012/07,user69,password,37,100000,F
70,HEJKHS,CBCSRSXWGD,7638202024 Dell Way,,CZZSLNJ,UT,82831,US,1,CBCSRSXWGD@dell.com,7638202024,5,2318118994589895,2012/11,user70,password,34,60000,F
71,DQFOZP,TGXHZGYXUJ,2191680755 Dell Way,,UGTTSZQ,KS,53759,US,1,TGXHZGYXUJ@dell.com,2191680755,1,9744689094368368,2011/04,user71,password,41,100000,M
72,HBWTDZ,WRJBSNQFBN,5529148495 Dell Way,,JVXZLAZ,GA,54103,US,1,WRJBSNQFBN@dell.com,5529148495,4,6919280351605266,2011/12,user72,password,53,40000,M
73,UCUYZQ,QIARZIUFUO,5644797574 Dell Way,,FBMKFNK,PA,39778,US,1,QIARZIUFUO@dell.com,5644797574,3,7007497724145651,2011/11,user73,password,44,80000,M
74,FKKWXM,HSDXBMJEEW,6331274517 Dell Way,,KXCGYAH,WI,56155,US,1,HSDXBMJEEW@dell.com,6331274517,5,4230433129239827,2009/01,user74,password,56,60000,F
75,VPLJMQ,BAYJJVCHHF,5513439178 Dell Way,,KOMUXBL,WA,72334,US,1,BAYJJVCHHF@dell.com,5513439178,1,1531534655485302,2010/11,user75,password,71,40000,M
76,FBWAMQ,QGRDJVGBVP,3741053386 Dell Way,,TCHXZUU,SC,16715,US,1,QGRDJVGBVP@dell.com,3741053386,3,2548291633836925,2009/09,user76,password,49,20000,M
77,SKPJDP,JATPHLWNSU,3288602431 Dell Way,,FYSMUTV,WV,10814,US,1,JATPHLWNSU@dell.com,3288602431,3,2965469507500529,2008/10,user77,password,62,100000,F
78,NVLVLC,LHKHDXYIGV,5612265287 Dell Way,,WPAKKVK,ND,25706,US,1,LHKHDXYIGV@dell.com,5612265287,1,5191989881452173,2012/06,user78,password,25,80000,M
79,RTIHZU,YGETREWJSY,8965576454 Dell Way,,FIXGBRB,LA,60871,US,1,YGETREWJSY@dell.com,8965576454,4,5094135943800211,2012/06,user79,password,74,80000,F
80,KPXXPG,UHHQIUESXW,9854120003 Dell Way,,DLJIDJG,MO,92711,US,1,UHHQIUESXW@dell.com,9854120003,3,5162024368066340,2009/03,user80,password,35,100000,F
81,EWSZRJ,AOYJXKLJTE,8048933091 Dell Way,,RADRPTH,IL,12646,US,1,AOYJXKLJTE@dell.com,8048933091,2,5030018143821507,2009/09,user81,password,86,20000,M
82,PQWFBL,KVXWSDTVKM,8679160704 Dell Way,,BYODTCZ,IA,69984,US,1,KVXWSDTVKM@dell.com,8679160704,1,6053682493511587,2012/06,user82,password,70,100000,M
83,DMGZBG,LJQDTLMRGV,7417706627 Dell Way,,AXKQRSO,LA,31335,US,1,LJQDTLMRGV@dell.com,7417706627,4,1316268137190490,2009/08,user83,password,35,100000,M
84,VSBSFF,MTKIJABEWA,2664947236 Dell Way,,JVCYQDW,DC,93706,US,1,MTKIJABEWA@dell.com,2664947236,4,9082103839609772,2011/01,user84,password,54,100000,M
85,CPQWDE,DOXISWYHJH,8213520783 Dell Way,,PVWPNDM,IL,25955,US,1,DOXISWYHJH@dell.com,8213520783,1,9012967697810382,2010/12,user85,password,67,20000,F
86,DJIABE,IDDVVDWDGW,3237542798 Dell Way,,YTCQVND,WY,17675,US,1,IDDVVDWDGW@dell.com,3237542798,3,1061077013146132,2011/03,user86,password,74,40000,F
87,ESKOJM,SCWUZIZSZQ,1266843914 Dell Way,,SOWMINP,ID,61745,US,1,SCWUZIZSZQ@dell.com,1266843914,1,3640520475339144,2012/02,user87,password,33,100000,M
88,CYNRCS,GAHSKBLQRU,6610644834 Dell Way,,AOZKZFE,HI,61793,US,1,GAHSKBLQRU@dell.com,6610644834,2,3621159092057496,2009/03,user88,password,62,20000,F
89,UHBTJH,DRWPDEJUEM,5343973868 Dell Way,,JPFZRPQ,MT,70873,US,1,DRWPDEJUEM@dell.com,5343973868,4,7432158772367984,2012/02,user89,password,36,20000,F
90,YGPVVH,TKNCOIWMDS,7559081481 Dell Way,,JXKVXBF,KS,49808,US,1,TKNCOIWMDS@dell.com,7559081481,2,6546996035147458,2009/01,user90,password,56,20000,F
91,ENRGCE,SWACTUSMVC,2729259907 Dell Way,,QMDKHVX,MO,97809,US,1,SWACTUSMVC@dell.com,2729259907,3,3525982761755585,2011/04,user91,password,21,20000,F
92,MAIWWC,IDSUWZIZVJ,8297694046 Dell Way,,HMIRMAV,WA,93054,US,1,IDSUWZIZVJ@dell.com,8297694046,4,7417459642514586,2011/09,user92,password,65,60000,M
93,JDYQJX,QGQKMOEFXI,9482479132 Dell Way,,MJCBJKV,CO,94590,US,1,QGQKMOEFXI@dell.com,9482479132,2,5303506991825998,2010/01,user93,password,43,60000,M
94,FTZVPC,JMPDORHISL,3915715438 Dell Way,,IBIPIAC,GA,73842,US,1,JMPDORHISL@dell.com,3915715438,2,5639789378736168,2011/08,user94,password,55,40000,M
95,GPJCWL,BGTMXXAGQT,7845553666 Dell Way,,QZQNGEH,DC,81743,US,1,BGTMXXAGQT@dell.com,7845553666,4,9624766477383672,2010/03,user95,password,70,100000,F
96,FWFBKL,POYFAVLJUE,4531587488 Dell Way,,USVMPKB,AZ,98451,US,1,POYFAVLJUE@dell.com,4531587488,3,8454872957896441,2008/01,user96,password,35,20000,M
97,IETFLB,KNBAAMJZCH,6885536582 Dell Way,,SOZDKYW,ND,66320,US,1,KNBAAMJZCH@dell.com,6885536582,5,7830276164691895,2008/09,user97,password,81,20000,F
98,ZYGJEQ,UFIRVUGLQX,6645963328 Dell Way,,YWNKAYU,NC,56398,US,1,UFIRVUGLQX@dell.com,6645963328,2,7956180401146412,2008/11,user98,password,78,100000,F
99,AMFPEB,BVKAZCCIXH,8419178669 Dell Way,,OCBNKKJ,LA,25988,US,1,BVKAZCCIXH@dell.com,8419178669,2,5914461185690016,2011/03,user99,password,75,20000,M
100,YZOIQD,AKUJOLBLYM,3386361134 Dell Way,,GVCWTPX,RI,14348,US,1,AKUJOLBLYM@dell.com,3386361134,2,9540796479210258,2012/09,user100,password,80,40000,M
101,YMSCWS,XJYWTHHEWV,9689004792 Dell Way,,FUBQMKI,TX,71040,US,1,XJYWTHHEWV@dell.com,9689004792,2,2951121571008116,2012/11,user101,password,55,20000,F
102,CYYSFR,DRHOPFUSIV,9511298038 Dell Way,,KTIAOKP,MT,67214,US,1,DRHOPFUSIV@dell.com,9511298038,4,4676117838826030,2011/12,user102,password,60,100000,M
103,WJRHNU,BAZDRQQXQL,6299927842 Dell Way,,FCFKTRZ,UT,10000,US,1,BAZDRQQXQL@dell.com,6299927842,1,2865107683464884,2008/05,user103,password,90,40000,M
104,WQARXV,QWVXLKUOBJ,6991709860 Dell Way,,EBPJKAN,MT,88969,US,1,QWVXLKUOBJ@dell.com,6991709860,2,2578752002213150,2011/09,user104,password,46,40000,M
105,QWPCKZ,ANKFMVIGZQ,7542768780 Dell Way,,CZKAFLH,MI,57287,US,1,ANKFMVIGZQ@dell.com,7542768780,5,3212398966774344,2010/11,user105,password,89,40000,M
106,LNPDHA,BOCMEKBHNS,4141084589 Dell Way,,IJRZTNN,OH,51959,US,1,BOCMEKBHNS@dell.com,4141084589,3,2886608325410634,2008/09,user106,password,42,100000,F
107,YOTGVH,KKAJDOYSHA,5686757570 Dell Way,,FIVTCOB,MO,89231,US,1,KKAJDOYSHA@dell.com,5686757570,4,9674057784490288,2009/06,user107,password,49,20000,M
108,HAMSMI,IDRLYPIDTN,9002481974 Dell Way,,XQUXLNU,MD,82793,US,1,IDRLYPIDTN@dell.com,9002481974,1,9379198918119072,2008/08,user108,password,34,40000,M
109,RSFHKC,IVSWEDFAOJ,3033963549 Dell Way,,LKQJPMZ,MD,62022,US,1,IVSWEDFAOJ@dell.com,3033963549,5,5859002314973623,2011/07,user109,password,60,60000,F
110,LAZCNV,UIXCBBDAOI,5259416659 Dell Way,,LAKJILM,SD,91161,US,1,UIXCBBDAOI@dell.com,5259416659,4,8508468707557768,2011/07,user110,password,24,60000,F
111,EIMMJT,ZKCYJVQXIN,7630729126 Dell Way,,CSEBKLL,FL,83282,US,1,ZKCYJVQXIN@dell.com,7630729126,1,2515566793736070,2011/01,user111,password,89,100000,F
112,KRIWKG,SHMSWXPXVC,5558605391 Dell Way,,MGLGZYI,SD,58488,US,1,SHMSWXPXVC@dell.com,5558605391,4,2570091597735881,2011/11,user112,password,89,20000,F
113,QQECWJ,LMCUOQLXLW,2161409122 Dell Way,,IPUOCCE,IN,65319,US,1,LMCUOQLXLW@dell.com,2161409122,1,7787869819905609,2010/01,user113,password,62,20000,M
114,UXFXAV,LRDOZCHXHW,2677695930 Dell Way,,WUBGHYF,OH,62667,US,1,LRDOZCHXHW@dell.com,2677695930,5,1882762210443615,2009/04,user114,password,58,100000,F
115,HMCJWT,AOIAXVUWNV,4474643109 Dell Way,,UPWVHRC,MN,28115,US,1,AOIAXVUWNV@dell.com,4474643109,4,4733756544999778,2008/07,user115,password,80,40000,F
116,RUEDOW,JITGLONVYT,1465701423 Dell Way,,AKNTSRS,PA,99386,US,1,JITGLONVYT@dell.com,1465701423,4,5228573024738580,2012/11,user116,password,29,40000,F
117,MVYCHN,XLLKWYUKIU,1968409838 Dell Way,,FPTVNCQ,NY,54523,US,1,XLLKWYUKIU@dell.com,1968409838,4,3369678083341568,2010/06,user117,password,18,40000,M
118,VSAXPZ,GDTQKYESDV,7640961715 Dell Way,,CQRAUUG,NV,82439,US,1,GDTQKYESDV@dell.com,7640961715,3,9955513002816588,2012/08,user118,password,86,60000,F
119,VHTCSM,HZUAASWOYJ,2793470922 Dell Way,,SUDKUNO,CT,10920,US,1,HZUAASWOYJ@dell.com,2793470922,2,7870075616054237,2010/12,user119,password,50,80000,F
120,FGCPSK,FROYIEYTRZ,1798661731 Dell Way,,QUBGNXE,AR,29628,US,1,FROYIEYTRZ@dell.com,1798661731,5,5675425262190402,2012/07,user120,password,84,100000,F
121,BTJFID,GTLQICAIOM,8994221923 Dell Way,,PXXOODV,MA,52496,US,1,GTLQICAIOM@dell.com,8994221923,5,1964832810685038,2008/02,user121,password,74,40000,M
122,PGMHQI,VHEKWIVEYP,5378087502 Dell Way,,DIHLLOL,TN,60628,US,1,VHEKWIVEYP@dell.com,5378087502,1,8257187284529209,2011/09,user122,password,50,100000,F
123,ECKKVF,KNXSHXXQPQ,6658352108 Dell Way,,PSUHEBW,AK,14141,US,1,KNXSHXXQPQ@dell.com,6658352108,5,4198046972509473,2010/12,user123,password,52,60000,F
124,KSHSBI,WYIAFMPFSG,9574441899 Dell Way,,IZGCJWQ,OH,87298,US,1,WYIAFMPFSG@dell.com,9574441899,3,6481622973922640,2012/08,user124,password,36,60000,M
125,URTHHQ,ZFMHKWPNKZ,4247031468 Dell Way,,RLKEECC,MS,64503,US,1,ZFMHKWPNKZ@dell.com,4247031468,1,3637835332658142,2009/10,user125,password,65,100000,F
126,FZJNDJ,NRVASAOBEY,3535987304 Dell Way,,PSKIBWQ,CO,36247,US,1,NRVASAOBEY@dell.com,3535987304,1,2578718281816691,2012/08,user126,password,70,20000,M
127,ZVQNQJ,KBCPHRZSUI,5402531323 Dell Way,,SNEFLMW,WI,77493,US,1,KBCPHRZSUI@dell.com,5402531323,1,7369112665764987,2009/03,user127,password,59,40000,F
128,ZFZBFP,BTTKGNTOZU,3327769971 Dell Way,,GAHANNF,KY,56805,US,1,BTTKGNTOZU@dell.com,3327769971,2,3718232175800949,2012/12,user128,password,38,80000,F
129,DCKKGM,TGDGJDPVGD,8000442784 Dell Way,,SIRPTWP,UT,95835,US,1,TGDGJDPVGD@dell.com,8000442784,3,9160507420077920,2008/05,user129,password,70,20000,F
130,SERKYK,OEBLASITGH,4514542833 Dell Way,,LBMTGWR,PA,88527,US,1,OEBLASITGH@dell.com,4514542833,4,4794009981676936,2012/03,user130,password,44,60000,M
131,THDZRW,YMSHPDKSZQ,5589691258 Dell Way,,PQOXIOA,KS,52643,US,1,YMSHPDKSZQ@dell.com,5589691258,3,8259681785013527,2008/06,user131,password,52,80000,F
132,USCEFF,ASGOEGOHUE,1086606563 Dell Way,,FYNHGYS,NE,52292,US,1,ASGOEGOHUE@dell.com,1086606563,2,5441631288733333,2011/03,user132,password,75,80000,F
133,TQMYXG,FUIMTBFCZI,7025825866 Dell Way,,YHEJBBZ,SC,13612,US,1,FUIMTBFCZI@dell.com,7025825866,1,8053029952105135,2009/01,user133,password,77,20000,M
134,DKNRNO,NXQBMCWFBZ,4993667900 Dell Way,,XPRSGGY,DC,77076,US,1,NXQBMCWFBZ@dell.com,4993667900,2,2780975780449807,2008/04,user134,password,85,60000,F
135,SXSPAX,EPHUQUSIYV,3020347172 Dell Way,,WBNYVGI,SC,72832,US,1,EPHUQUSIYV@dell.com,3020347172,4,2030115171335637,2012/07,user135,password,47,80000,F
136,LVNWDM,NLCMZNPAUY,5812686570 Dell Way,,TGJWQRK,ME,89749,US,1,NLCMZNPAUY@dell.com,5812686570,2,4855804100167006,2009/07,user136,password,30,40000,F
137,CXXKJT,GCDANEEHPW,8219258409 Dell Way,,NGZTUWP,MA,29987,US,1,GCDANEEHPW@dell.com,8219258409,5,5452323357574641,2011/07,user137,password,74,80000,M
138,VHRPHV,LLFRQQQKRC,3068480499 Dell Way,,KJXLGQH,MS,76130,US,1,LLFRQQQKRC@dell.com,3068480499,4,8834931694902480,2012/12,user138,password,80,20000,M
139,EEEOLB,UZZHDDEWUV,4950295000 Dell Way,,OHMXCTG,AZ,32638,US,1,UZZHDDEWUV@dell.com,4950295000,3,1837943591643124,2011/04,user139,password,51,60000,F
140,ARVJUL,XDBIGOWCJN,4341359541 Dell Way,,ZGTXHMR,TN,32377,US,1,XDBIGOWCJN@dell.com,4341359541,5,2629840586334467,2009/11,user140,password,22,80000,M
141,XUJPVD,SHNOTHGHJA,6838060803 Dell Way,,PBJYKXK,VA,97254,US,1,SHNOTHGHJA@dell.com,6838060803,5,4769840210676193,2012/05,user141,password,43,80000,F
142,FKERXF,COWTHFXYMG,7149987940 Dell Way,,OUEPNFT,ID,39947,US,1,COWTHFXYMG@dell.com,7149987940,1,1255872187204659,2011/11,user142,password,58,40000,M
143,TOVDWZ,WDMDOWTKPI,6714500101 Dell Way,,THZGWKI,OH,57851,US,1,WDMDOWTKPI@dell.com,6714500101,4,3648138443473726,2010/07,user143,password,76,20000,M
144,BXRCVE,YFLTNATFAC,9383421561 Dell Way,,DJVAIGY,NH,35705,US,1,YFLTNATFAC@dell.com,9383421561,4,7841877045575529,2008/02,user144,password,21,40000,F
